65000040-052,網溪里,永和區,新北市,143946,143720,150045,137168,118340,144225,129414,190583,252951,218296,241268,165418,140342,138489,139261,135887,106607,161874,177576,230147,318620,209735,190462,157334,287303,0
65000040-030,潭墘里,永和區,新北市,2655,577430,506928,455174,497458,431782,610416,643152,829613,1210635,684007,554631,515839,491248,504358,523532,498636,336249,637310,957266,887973,1048373,663331,550930,532084,1045965
65000040-003,豫溪里,永和區,新北市,609208,552102,595095,466902,573829,575955,726790,745875,1000862,963457,899793,583209,600680,510154,560209,502925,582558,528935,862531,922331,1191397,863561,752759,564859,601229,511821
65000040-019,勵行里,永和區,新北市,274344,262102,260581,251927,221853,273900,264813,346916,426513,374877,406865,297504,265789,249254,245236,237767,194679,273613,289708,368458,496399,340696,316083,258430,469723,0
65000040-024,雙和里,永和區,新北市,647192,598161,587377,562833,508592,594132,552166,737019,806673,909357,1202170,729426,618551,556953,508255,548701,535866,606263,484171,809508,1217519,940144,985833,680294,1141114,11470
65000220-005,石門里,石門區,新北市,0,216437,192386,187384,176008,147807,193524,200092,246812,325047,226207,185103,198527,216664,194789,193445,176466,139852,197590,230445,246309,296119,213454,192331,174990,334201
65000220-006,尖鹿里,石門區,新北市,157,164535,143679,133366,135779,112023,161992,180282,215963,283938,190733,160980,157877,163306,149403,142941,143147,113261,173239,216943,221275,257358,189612,178565,150747,278009
65000220-003,老梅里,石門區,新北市,7409,202020,171330,161731,155041,128300,175867,180313,234059,321957,214770,179847,180929,189117,175194,178128,160760,118059,186468,225974,250444,310506,216848,199866,170898,310976
65000220-001,德茂里,石門區,新北市,1391,102300,115543,132087,113717,91483,120426,125241,154056,204709,138786,114892,118090,124358,114521,116181,104274,79008,119278,144211,155079,186522,134278,122597,108489,203172
65000190-012,格頭里,石碇區,新北市,6205,96934,113111,134833,109098,91975,105935,119883,107935,102386,103983,104332,104476,102451,105590,112725,102894,92717,103791,109750,110724,113771,108140,109649,100931,188701
65000110-041,大同里,汐止區,新北市,406542,407934,433211,384054,329879,394651,359112,507678,635947,589439,676615,459157,386016,384728,389622,378550,330763,415581,368533,569198,847548,600775,602882,423747,721587,0
65000110-040,山光里,汐止區,新北市,334373,339548,359845,324508,274726,342743,316589,453357,614634,487931,504939,370340,313931,328029,353987,316804,240701,359628,388022,508921,720524,455884,402728,341598,631346,0
65000110-026,中興里,汐止區,新北市,16354,1144222,1293267,1473391,1282362,997091,1405674,1447084,1937365,2732457,1790117,1585685,1372518,1286248,1275586,1300740,1240311,929421,1494353,1819420,2074650,2677136,1758315,1623075,1291411,2314781
65000110-028,仁德里,汐止區,新北市,233043,232095,238058,224855,208589,231134,198264,289809,370371,339159,383227,265228,229189,222690,214387,222823,198615,256434,243288,333645,476929,314277,284709,236665,433394,0
65000110-032,文化里,汐止區,新北市,705600,699296,712838,660748,616959,685254,631227,810608,960754,885664,972598,743220,681999,667865,642322,669790,641859,738271,670081,889466,1136331,879286,805618,696110,1296229,1837
65000110-020,北山里,汐止區,新北市,28104,1064065,1038834,1071562,986757,780346,1120672,1187879,1528364,2156862,1332082,1109816,1047414,1012633,1021959,1087283,965702,677142,1150947,1472590,1624811,2086089,1328389,1160031,1017698,1894080
65000110-019,北峰里,汐止區,新北市,4760,731171,659064,635206,618964,500486,721684,769664,990895,1384943,876003,740745,689347,681004,649859,642885,628080,477334,763415,948512,1035855,1303792,863302,779343,655593,1207085
65000110-021,白雲里,汐止區,新北市,624440,665104,732997,645613,573093,628795,566460,751480,925895,807384,827290,678001,627167,625090,624365,633047,585685,681940,634226,846975,1139405,815281,742321,669172,1175077,94484
65000110-014,江北里,汐止區,新北市,9881,881082,777988,714931,750695,663702,875305,898596,1128964,1547238,999128,841055,807272,814121,766554,744215,744823,562000,927962,1264196,1190065,1351168,958378,836287,805131,1571145
65000110-031,自強里,汐止區,新北市,848766,830206,846616,796033,737786,806655,721010,970941,1120494,1154015,1398311,930354,776946,773961,757443,783347,756115,837848,699528,1067632,1555139,1140012,1119742,854669,1505793,1355
65000110-046,秀山里,汐止區,新北市,787163,832016,902299,804564,761879,765535,666626,872786,1019889,987969,1088983,852603,745524,776450,797049,784163,782929,774379,619776,921211,1297566,987868,951062,791987,1437415,16920
65000110-006,秀峰里,汐止區,新北市,508190,485255,482116,465871,428623,487817,438277,604763,724625,713832,850988,564926,485444,455017,429664,451502,426265,499790,416064,670012,1014905,732960,725928,535313,928717,1469
65000110-030,忠孝里,汐止區,新北市,1087028,1095295,1167286,1031447,850947,1094664,1034205,1467814,1955492,1591235,1708456,1178406,951916,1036286,1137825,1026291,782352,1170498,1267750,1655996,2329492,1478867,1313288,1104076,2032269,0
65000110-023,東山里,汐止區,新北市,240,118624,106357,100465,101271,99086,104387,99652,114731,136873,110136,97717,101237,105653,100603,99340,97136,84020,107238,123011,121101,134077,106246,92177,98261,203007
65000110-039,東勢里,汐止區,新北市,1789,864594,1019201,1268180,952476,740608,927231,903438,1184674,1619428,1118704,942348,949159,933474,971704,1086185,897019,670307,967510,1113280,1250715,1543670,1112162,1013233,900205,1699991
65000110-033,金龍里,汐止區,新北市,0,841897,765698,749868,712225,560382,828313,894344,1158315,1644536,1013980,847937,791239,780602,748969,746383,721202,535647,882426,1123809,1212330,1530079,990073,879611,751112,1392498
65000110-010,長安里,汐止區,新北市,26871,271950,242792,218838,239938,225887,278441,285018,341732,450623,293709,243520,239678,239698,238522,240500,235451,179347,287455,384246,365726,422371,283551,238692,237244,446149
65000110-011,保安里,汐止區,新北市,52198,320124,290309,267871,291627,268117,338832,349293,401727,511189,340565,295063,282825,276411,273776,270870,277336,226314,339422,426534,401637,461679,321523,273795,280315,525539
65000110-012,保長里,汐止區,新北市,0,604543,543152,508752,522624,441554,617710,675439,806411,1096310,673322,549639,536947,526847,534650,554400,522817,377515,638335,876798,840887,996753,650582,531006,544211,1101955
65000110-050,保新里,汐止區,新北市,1003,469360,418867,393701,398941,336413,467052,510675,604571,817638,502445,401945,409444,412218,414209,424874,405552,296591,496364,678230,648218,772487,494928,397231,415018,847739
65000110-004,信望里,汐止區,新北市,73317,73979,77503,71012,62312,73913,70254,91402,109919,98985,110340,77785,67326,65293,63165,65449,59440,73824,69670,95843,128459,99234,99296,76596,135680,0
65000110-029,厚德里,汐止區,新北市,944603,974834,1057652,923275,758136,971244,902292,1312968,1827820,1395713,1408567,1052905,901227,938724,1009988,906517,676946,1043217,1154812,1496066,2102537,1331693,1198406,976748,1772837,0
65000110-048,城中里,汐止區,新北市,557213,580438,623154,560804,493522,575120,515670,724240,908987,831895,947436,645701,547473,538503,527699,540164,476560,616677,577794,836891,1247417,801258,729717,586524,1056897,998
65000110-047,建成里,汐止區,新北市,687557,711024,727681,674438,619504,713151,688709,927617,1098475,1033280,1072805,733179,671716,657783,645348,669856,584156,736136,774782,1073351,1380516,928722,834811,692856,1000505,321589
65000110-015,拱北里,汐止區,新北市,0,826539,714068,673450,657521,560294,739197,767580,947383,1268397,847705,711577,702617,713969,682419,683040,651642,507849,766001,948499,972092,1142734,825879,744662,677919,1295078
65000110-009,茄苳里,汐止區,新北市,578566,600908,652012,572853,515862,560295,514691,654161,740194,745389,858074,637937,548771,563441,577842,564104,546130,568832,463716,697422,969022,777314,803011,597835,1042919,0
65000110-016,烘內里,汐止區,新北市,0,342232,298140,292133,265736,233396,274126,270577,325442,402855,314020,273485,285310,289026,293931,316849,276001,225150,291270,326677,341402,384308,313886,289396,280958,553628
65000110-042,崇德里,汐止區,新北市,646069,678074,744174,645564,578016,627570,554484,754458,884241,896769,1077171,729072,596228,626308,648133,636079,618920,641534,496898,809479,1199610,928562,961813,685505,1174080,0
65000110-036,康福里,汐止區,新北市,13967,751793,851294,975981,837009,634007,924386,961619,1303183,1908025,1158464,987462,874601,809676,839151,907644,801301,550361,955990,1238182,1375172,1768083,1135818,1036442,829684,1492148
65000110-008,復興里,汐止區,新北市,1191570,1198938,1256524,1148766,1024510,1174504,1045114,1475849,1771376,1788581,2222776,1371758,1106857,1111465,1098127,1129431,1072146,1218911,993177,1611501,2444089,1782191,1806966,1274770,2174088,0
65000110-003,智慧里,汐止區,新北市,676480,719711,785548,699432,607727,717592,646374,917672,1161352,1056079,1212419,802587,656606,678418,691882,690922,609744,774955,737061,1019550,1410119,1019732,999885,762389,1330151,9240
65000110-027,湖光里,汐止區,新北市,15029,1237578,1079805,1063220,960161,755677,1071252,1126028,1462560,2065098,1281033,1033109,1042581,1057411,1037310,1091797,963598,681825,1131789,1492456,1518033,1827980,1234102,1073913,993352,1912186
65000110-049,湖蓮里,汐止區,新北市,0,632466,563032,583280,480974,355990,521597,554315,731527,1058524,638395,505941,517469,519344,527383,578763,484167,333310,555888,726797,756192,930337,612630,524216,491833,953285
65000110-043,湖興里,汐止區,新北市,1040,1632601,1395695,1365333,1223520,1001140,1319347,1367315,1689987,2306943,1470715,1136964,1271376,1345185,1347819,1482130,1216157,860841,1353243,1717059,1763452,2083335,1491201,1286156,1272426,2531225
65000110-007,新昌里,汐止區,新北市,743053,715557,715461,688706,642976,706318,631296,852314,979225,1017569,1253848,818912,690780,663282,635772,664054,655620,702133,549214,905069,1363200,1032828,1050070,765390,1322299,1152
65000110-001,義民里,汐止區,新北市,226623,232466,246213,224714,198686,231119,211808,288158,351710,328476,371961,263293,226160,223506,219618,224773,202035,252786,246095,323327,427637,320024,310923,248592,447347,0
65000110-045,福安里,汐止區,新北市,737326,739819,764337,717802,671909,719993,640001,851508,959053,1025371,1283012,838635,697101,689703,675126,696959,697191,719266,549744,911562,1368087,1054988,1085428,783105,1348094,0
65000110-034,福德里,汐止區,新北市,2239,447143,505047,577964,497506,384899,541026,552131,746971,1088482,669057,565366,514940,487690,496260,531479,469761,325245,559763,720607,802469,1020681,675418,617936,504427,916194
65000110-018,樟樹里,汐止區,新北市,1066793,961504,891047,951111,893857,1102532,1110680,1309708,1452837,1306933,1447559,1032891,916867,877426,859151,845497,711777,960115,1031867,1186990,1506828,1030250,1036793,730406,1096208,9360
65000110-005,橋東里,汐止區,新北市,343269,366219,380916,326543,310907,350737,324892,453093,521254,527140,556196,355612,318750,340381,341385,336601,331827,340754,482519,352764,641597,498207,490244,351255,457591,214788
65000110-022,橫科里,汐止區,新北市,14479,732399,675490,637331,662551,563756,787206,831745,1052720,1490731,888796,711793,710342,720890,697291,708731,664095,472538,816050,1098349,1119952,1366227,891928,768683,709703,1352948
65000110-035,興福里,汐止區,新北市,52034,509065,571585,626847,581842,447835,640071,673896,881088,1262985,769900,668283,570978,530807,528919,548439,507470,358636,619726,800724,888468,1142142,730622,673349,525531,933334
65000110-038,環河里,汐止區,新北市,75592,286905,327991,370825,332205,274816,364553,370821,469462,617801,433322,389982,349845,333010,324194,339002,310455,241339,361198,422392,465934,559097,405006,384899,315664,530895
65000110-002,禮門里,汐止區,新北市,186418,177843,175258,169507,151284,163904,141492,198260,248724,227388,260356,174023,148355,140910,134680,140069,125252,160492,152443,213694,297367,215883,210938,161671,285581,0
65000200-005,上德里,坪林區,新北市,96080,85333,76942,85440,90207,84765,81449,83555,78389,85041,86369,90588,101175,84427,74404,80475,78153,89362,98569,92972,96780,83883,73984,82602,174827,0
65000200-003,大林里,坪林區,新北市,7686,83400,87716,94665,85548,76318,87964,87924,99448,112211,100599,105260,86868,78959,81093,78625,84491,80674,93534,101305,100248,100346,98633,104772,90362,162363
65000200-006,水德里,坪林區,新北市,80105,67855,58491,66844,71762,71472,69664,72993,74417,75058,74970,75794,84781,67639,57534,64067,64098,71309,72821,77818,85755,75221,69020,72182,147671,0
65000200-002,坪林里,坪林區,新北市,205225,198632,196235,197284,186817,203511,201938,225314,240355,236429,253473,213622,195550,200360,207013,197180,176527,210630,219424,240419,273044,229329,221221,202836,367170,21662
65000200-001,粗窟里,坪林區,新北市,148,73280,75212,76824,75567,69651,80242,78841,93788,113020,92286,89626,78051,74971,71132,65845,72765,70641,82544,88334,90574,97070,86357,90546,72681,130692
65000200-007,漁光里,坪林區,新北市,92603,83950,77523,82534,86968,83433,82595,80879,76178,83900,88711,87593,92779,81304,73759,78793,79333,83629,82597,89189,97013,88483,82884,86301,176158,0
65000010-058,九如里,板橋區,新北市,3000,296736,328986,360001,333482,259630,383234,406085,541249,757064,504481,472390,369248,338955,319699,305118,316506,239510,405424,511593,577568,744692,484401,458096,342653,596203
65000010-094,大安里,板橋區,新北市,14098,440869,398673,353674,406146,365637,508779,543668,672291,932321,558435,476642,419480,385807,403202,414611,408931,292500,521034,750841,692873,808098,524974,440296,418180,815356
65000010-079,大豐里,板橋區,新北市,23823,503063,441200,396737,432919,359851,528705,574078,731293,1035709,627144,532026,474868,462078,436641,416159,433086,321981,561805,771418,770645,929538,610978,550164,462404,851048
65000010-125,大觀里,板橋區,新北市,73008,632076,581666,527650,592038,525653,738718,787765,985312,1381340,802873,675950,598953,557780,574206,572635,594500,452833,787402,1090471,1027347,1200252,759536,638896,613628,1135109
65000010-092,中山里,板橋區,新北市,306186,820201,807240,772198,819337,713289,1025344,1100174,1404973,1876658,1147763,1000292,850372,802066,799420,802023,804936,630608,1114628,1454049,1481230,1701753,1080549,977128,829776,1286996
65000010-010,中正里,板橋區,新北市,595411,855336,735765,628404,777759,738839,999898,1047855,1335623,1823416,1018727,836081,776210,762907,732295,683243,785517,635254,1083109,1520115,1399891,1553886,980644,843622,787651,1006260
65000010-123,五權里,板橋區,新北市,27,532127,458572,406674,446927,382371,555719,599910,763465,1103226,631851,511625,482106,477823,458574,455416,443259,308260,566427,811796,795438,942028,632821,583669,474259,859616
65000010-034,仁翠里,板橋區,新北市,374631,324965,302558,304289,265934,344385,331871,458491,535096,556817,724552,411685,343192,302409,273409,295473,257381,357410,328030,525694,805285,562877,572905,383410,640002,0
65000010-026,介壽里,板橋區,新北市,468933,441470,446387,410923,347724,441819,417724,587930,721943,690791,828955,517508,428948,411569,399347,405367,346131,470848,450819,661407,943631,687579,698411,489787,832062,915
65000010-021,公舘里,板橋區,新北市,538699,501342,498133,467137,396823,512123,486307,685633,838927,806109,976584,603089,507299,473401,450481,462954,398708,541351,506528,763468,1114311,793480,810375,548019,911854,0
65000010-104,文化里,板橋區,新北市,679736,658050,674677,620430,511839,679137,644196,936061,1272760,1023462,1101738,744720,627426,620688,628373,606337,464781,726631,800270,1062363,1489563,983089,929050,702864,1234610,0
65000010-119,文聖里,板橋區,新北市,480420,459079,453456,444310,383333,496325,466967,672426,878771,761296,869316,551505,468081,433307,404994,429431,352362,532413,552254,784625,1165369,734027,678503,517864,913122,0
65000010-046,文翠里,板橋區,新北市,494128,485423,491388,470613,404248,517663,480016,700763,930070,792446,891096,576786,485871,464162,456550,450958,355186,541484,566310,800807,1180919,751681,699549,531012,932446,1807
65000010-103,文德里,板橋區,新北市,403095,365686,351130,346303,307273,380574,344381,507553,643440,612153,745157,452332,374098,353971,343450,342656,289458,395063,362201,572057,869509,606052,610507,417967,704117,0
65000010-108,正泰里,板橋區,新北市,45,145404,161854,180614,161403,122816,182821,188911,266051,389058,251686,234889,179616,160730,156237,154298,153807,115513,191613,229614,279850,386777,234152,212345,163560,289542
65000010-109,民生里,板橋區,新北市,17948,200910,214493,230862,212507,166341,242689,248566,339277,500947,297974,259577,223481,211249,207504,214894,197338,133328,247625,328963,359184,457771,290435,269420,213396,366842
65000010-115,民安里,板橋區,新北市,303347,273826,266883,257859,235834,269981,238727,342953,409291,422944,528066,320198,273658,246100,227382,240799,218227,277160,248129,385985,561689,413367,410618,299836,506633,13218
65000010-072,民族里,板橋區,新北市,14844,468754,517728,575560,514747,400822,578039,606977,799766,1125774,724128,639132,553261,515664,509813,521489,493055,353513,600986,780130,842720,1055236,697606,645296,513368,921243
65000010-018,民權里,板橋區,新北市,357407,332038,327232,312957,278458,334685,299118,437905,532710,544914,698425,403386,330409,306120,286554,303235,276478,347883,296016,490094,756629,543241,556227,377307,631827,1237
65000010-062,永安里,板橋區,新北市,420137,402356,412146,375536,305640,412074,395232,572415,752434,649011,757392,451422,343361,377188,406524,384935,291525,457902,509530,667607,949358,592973,531848,431499,781583,0
65000010-059,玉光里,板橋區,新北市,571649,566240,587340,538030,449620,583422,546452,791859,993116,944551,1156514,685740,552394,541118,525021,541667,455039,645470,652172,908906,1268870,906725,913992,640672,1089759,0
65000010-060,光仁里,板橋區,新北市,317246,308229,310655,296612,259673,320869,290767,423809,540605,500932,596128,368974,310476,286876,267665,284280,242560,343648,346199,484312,687795,474041,459088,341672,595958,0
65000010-053,光復里,板橋區,新北市,6054,361245,393140,440032,381202,293090,419897,425847,595701,864824,562705,505777,424514,393690,384358,392643,367114,265555,445567,541533,647922,871791,550654,506789,392178,693217
65000010-013,光華里,板橋區,新北市,363067,331585,324014,310418,276530,331334,306472,421912,473011,529930,702497,420630,357418,315152,286698,306365,288933,344792,279575,476849,731250,558530,589186,395918,661737,321
65000010-114,光榮里,板橋區,新北市,307533,286552,284050,269502,241056,284846,257638,365174,425903,452409,579965,347955,293739,265518,245155,259399,247637,287521,222905,384422,596156,451243,474834,317965,530885,0
65000010-036,吉翠里,板橋區,新北市,381153,333466,311111,313752,278282,352643,332151,467637,549147,575790,747294,431520,361694,319633,290944,309441,272729,365827,330081,526452,801818,564282,568534,392863,664336,0
65000010-113,成和里,板橋區,新北市,698504,691225,710171,665071,579847,708325,649665,926484,1181587,1061436,1220055,794882,673638,639119,609276,636252,542282,758350,757656,1061217,1541544,1006053,935129,727502,1293475,0
65000010-029,江翠里,板橋區,新北市,602406,570662,560367,547832,461892,621516,590252,867644,1208971,933961,996919,658550,552430,541149,553572,517675,370039,631871,745577,965043,1381546,833673,746127,590013,1056543,0
65000010-025,百壽里,板橋區,新北市,309434,282818,277733,262559,223650,290524,278662,389740,471193,451773,545373,339153,290357,265380,250878,255734,220669,298332,275524,423587,618582,445041,457447,309972,507491,720
65000010-012,自立里,板橋區,新北市,340195,305250,295053,283748,252152,304814,279200,394473,454720,493540,641085,384969,330072,289841,263577,280253,265657,313508,247554,436017,685587,510287,535916,355847,585169,9000
65000010-011,自強里,板橋區,新北市,561243,519585,517668,482906,426392,507024,457372,652528,754594,828823,1093772,645388,540326,485921,448411,474505,452036,524587,408986,724363,1144417,862832,909951,603418,1003510,115
65000010-067,西安里,板橋區,新北市,294730,293460,309449,283941,235157,305305,286010,415325,519268,491890,603489,347612,281606,275785,267235,278229,231585,333226,338220,475266,666425,464327,461581,329198,544224,21203
65000010-033,宏翠里,板橋區,新北市,724916,674952,670669,632968,563430,667101,608424,847968,999743,1029610,1295527,793980,664168,617282,579488,611193,559181,696481,622732,941310,1356598,1006577,1020544,732646,1257509,11
65000010-003,赤松里,板橋區,新北市,116424,107621,107237,99869,87496,105379,95494,136801,162175,170701,217399,132873,110242,103930,100907,100917,92238,109607,88500,151753,232914,178367,186801,128161,216089,0
65000010-082,和平里,板橋區,新北市,2234,602764,522567,478641,496992,410863,602213,651173,832962,1199435,697322,570220,533659,518991,514226,532758,491326,338321,605568,845349,842840,1008988,672184,605643,514347,951161
65000010-023,幸福里,板橋區,新北市,513837,463642,456470,425522,358736,463458,436764,625446,779540,741545,896810,551428,461804,429183,410091,416796,355882,484482,444362,699674,1055821,745532,760884,511081,854371,0
65000010-024,忠誠里,板橋區,新北市,539228,514411,525293,479853,408732,509464,463498,680989,854527,826997,1016253,611097,502314,476251,459131,468659,408113,538930,478562,772046,1194200,823358,816074,574961,980047,0
65000010-044,忠翠里,板橋區,新北市,1236069,1328501,1489389,1266758,988889,1355998,1278118,1935889,2664091,2204508,2482590,1545629,1218115,1289712,1406113,1249405,891138,1468723,1620060,2267295,3330991,2107802,1988742,1450233,2507775,0
65000010-039,明翠里,板橋區,新北市,683488,610850,585178,566867,496844,618272,581818,805830,944529,977393,1249493,739302,615874,560860,516420,555200,496190,655902,596311,926610,1391959,974513,975192,681578,1157943,0
65000010-068,東丘里,板橋區,新北市,12569,442997,492817,541517,500353,385620,575943,602308,831574,1198093,778823,723878,562503,511947,487477,470464,481215,361244,614639,766716,890987,1173926,746647,696978,519622,907020
65000010-118,松柏里,板橋區,新北市,377974,364730,367319,349142,299886,382263,359983,509381,664195,565570,624643,418797,364038,335546,313829,331002,275690,404430,420231,577482,826262,544796,511049,392959,695117,0
65000010-040,松翠里,板橋區,新北市,457814,491619,541645,477265,381170,518746,504123,718415,940956,798611,891345,585317,482505,482800,498980,466914,347607,556895,615674,833102,1174980,784925,751193,559255,972576,2752
65000010-008,社後里,板橋區,新北市,577790,608294,516546,535329,494506,686707,601733,909538,853826,1163503,922597,659426,545272,574699,478839,549111,510236,633947,614537,1123084,1081985,1040749,818278,637620,532471,596562
65000010-016,金華里,板橋區,新北市,461995,434838,443529,400603,334543,427877,402963,572191,678178,706461,921045,521339,418517,397915,385770,390471,349409,436290,362015,619047,952088,725536,781488,496939,812936,0
65000010-069,長安里,板橋區,新北市,60346,601088,660060,705633,659279,520530,761059,796693,1068387,1524179,955788,856784,701408,653583,641393,646163,624380,440498,783975,1034155,1128949,1420917,917803,854940,657512,1137338
65000010-047,青翠里,板橋區,新北市,395447,377435,374115,363513,316569,400155,374672,531294,671835,612846,720720,451162,382915,350669,326620,345188,286286,423715,435215,615616,906874,579536,539988,409898,721047,0
65000010-019,建國里,板橋區,新北市,415069,385346,383722,359298,301912,393883,372520,535190,640405,663689,867243,484106,388889,365510,346888,362170,328805,411502,340307,586343,910914,685369,730030,470960,774663,180
65000010-110,後埔里,板橋區,新北市,3120,578987,509693,472423,485626,392841,589026,640664,831544,1178060,732791,633292,555311,534599,507646,489626,500070,373953,636855,849068,872376,1058501,710200,655642,531065,961224
65000010-041,柏翠里,板橋區,新北市,566958,558327,573532,534596,435031,598679,579943,842375,1176606,888689,922301,643616,562135,545305,542745,511800,366677,627809,750754,951848,1316604,842052,789274,591324,1034344,0
65000010-002,流芳里,板橋區,新北市,224068,214207,219351,200890,177904,208912,197030,255021,290222,290494,345406,234686,204829,196480,191293,194562,182228,210119,175575,269286,373088,300040,318233,224597,377717,7640
65000010-080,重慶里,板橋區,新北市,2711,994436,888717,815401,867589,716812,1073796,1171715,1509565,2162747,1291461,1108927,953695,888602,883843,868815,894140,658773,1155570,1583963,1598620,1945005,1267029,1154536,937869,1699732
65000010-066,香丘里,板橋區,新北市,404819,392569,394229,379437,330478,409809,368756,549234,703821,663458,807744,481122,393693,374003,358551,370750,311057,443055,451194,622929,854711,628251,638134,451910,771941,0
65000010-009,香社里,板橋區,新北市,2266,406796,346164,283795,357240,344431,462551,469859,613910,913793,501694,410193,367292,353105,342552,318048,356669,267200,489560,722817,663192,793914,477616,388694,376350,739569
65000010-101,香雅里,板橋區,新北市,113459,232778,202874,172601,212998,207991,271902,286530,363820,495940,283357,236299,216276,207145,197825,187371,209048,165122,291368,424334,384117,422834,272626,228992,217757,325037
65000010-054,埔墘里,板橋區,新北市,767471,861118,738443,926973,714865,839833,886362,1228632,1231223,1667150,1181724,1098469,741565,880976,694018,845767,737624,825102,1025472,1403359,1436022,1619381,1010509,1041555,737741,794764
65000010-052,振義里,板橋區,新北市,502856,479455,473001,463596,424632,493343,427802,638715,821701,770626,914744,578609,487474,457126,431009,454786,389431,545228,542227,766353,1111092,738380,691540,537587,955454,0
65000010-051,振興里,板橋區,新北市,478228,452851,442563,439027,391993,482576,437546,639096,812878,759708,911528,558196,468570,431450,405115,423606,351803,514742,522190,745697,1099575,710993,665844,504883,887716,0
65000010-005,挹秀里,板橋區,新北市,491020,412895,389039,378856,332468,414022,412226,542877,611496,624245,731094,475671,424487,375877,341549,345752,313662,387829,351206,538584,721063,599922,601608,431792,728103,19016
65000010-057,海山里,板橋區,新北市,10296,722460,803957,895762,802346,619989,903785,948159,1270299,1833736,1134143,979744,857350,803817,799551,830438,764450,527693,942884,1254837,1371664,1749078,1115613,1011962,814888,1469360
65000010-001,留侯里,板橋區,新北市,202022,181159,175019,168592,150765,180233,168526,227224,257842,275665,343102,227282,198086,179754,168210,174663,164717,191310,159484,254021,367377,291239,306195,215925,368193,0
65000010-030,純翠里,板橋區,新北市,636307,613129,613773,590150,502716,654872,610066,897885,1237842,981533,1050442,709387,594830,593622,617040,569000,410215,683486,791458,1030830,1464292,909139,814860,658739,1191269,4
65000010-014,國光里,板橋區,新北市,445460,440587,466336,410019,336964,433558,395671,596648,724730,770244,1045304,543556,413698,412507,408815,415011,376848,459464,358376,661281,1094236,787255,841347,512304,824251,0
65000010-061,埤墘里,板橋區,新北市,501198,482542,492303,454819,369011,505997,490275,709559,940026,796456,917896,553372,427395,459589,490418,463381,346750,554561,627596,813729,1149037,719759,648530,522087,942385,0
65000010-112,堂春里,板橋區,新北市,401582,442371,502671,427002,342454,447273,423408,608041,797530,684188,756476,515922,430189,436449,463344,415905,312042,477186,511071,695844,977709,665554,639193,479422,839009,0
65000010-098,崑崙里,板橋區,新北市,1177333,1157271,1169982,1122503,980539,1221441,1150119,1592269,1975075,1818538,2124055,1368167,1160391,1090496,1031291,1083624,915346,1306468,1336572,1836677,2607869,1750139,1660951,1258167,2211223,0
65000010-065,深丘里,板橋區,新北市,1174842,1240268,1415427,1184509,1033510,1208914,1577893,1307308,2101346,1768960,2025168,1253558,1338930,931360,1151196,1156744,1096740,1185011,1511499,1553967,2357271,1699191,1752274,1208947,1293502,854087
65000010-121,莊敬里,板橋區,新北市,501914,491571,508713,464298,382167,505892,470699,704864,958477,801910,908419,564408,444487,470593,502355,466469,342009,557605,630314,836398,1207671,738589,661020,529275,953061,0
65000010-106,莒光里,板橋區,新北市,512240,489549,495851,461218,381059,510504,488217,704297,920874,795604,923953,559730,436316,463675,493261,463845,347735,552622,620770,809254,1138236,724218,658265,520633,932411,0
65000010-107,富貴里,板橋區,新北市,3443,317284,350583,392447,345711,267594,380621,380294,541713,798396,514965,470415,376701,344692,333665,337044,319612,232185,390507,466072,581220,816398,489640,442288,341017,603951
65000010-045,嵐翠里,板橋區,新北市,303671,288770,283117,280419,242432,317991,301973,433796,572022,482275,537756,349586,307745,281875,258938,265898,212737,326206,343705,482697,703597,456999,428259,325570,573075,1
65000010-093,復興里,板橋區,新北市,34072,61989,60306,55339,60602,55634,77125,83572,100591,131075,80355,66125,61242,59561,60022,58393,62653,53858,82023,107353,103555,112871,78456,66784,63553,94667
65000010-075,景星里,板橋區,新北市,24273,544733,486231,428185,493325,433684,623479,678565,837230,1153483,720741,631034,541222,512326,485607,455577,490714,388046,632701,834555,822579,976807,655096,603876,492636,887549
65000010-117,朝陽里,板橋區,新北市,388840,346139,328533,325494,291345,356881,326695,467867,555085,582056,759854,431866,355639,322311,298500,315342,280474,368071,324649,526833,813569,567027,569295,392319,662053,0
65000010-015,港尾里,板橋區,新北市,393695,374345,386874,343480,291174,357204,324855,470557,562648,589515,765346,441833,353851,343052,332847,342787,320152,375659,300125,516326,795895,608706,659116,415134,676600,0
65000010-050,港嘴里,板橋區,新北市,771146,763706,786312,733355,633094,785300,712952,1045324,1362791,1208981,1379672,901516,767991,722727,690949,711914,591439,854148,870446,1215669,1760955,1152523,1070988,835846,1488176,0
65000010-017,港德里,板橋區,新北市,577169,544783,552017,506981,430264,542337,505649,720288,852197,894130,1169343,662913,531274,507452,490309,501842,455382,560806,468917,781661,1189279,895369,942092,627372,1045160,0
65000010-006,湳興里,板橋區,新北市,812511,741335,734730,680446,593397,728774,690577,934329,1070367,1124723,1385977,884908,769712,692753,647671,671665,626019,744461,629078,1022970,1485027,1151933,1203308,834787,1379875,46750
65000010-028,華江里,板橋區,新北市,1158388,1136663,1182251,1069301,900554,1139759,1093166,1488898,1887550,1626714,1771114,1251819,1055173,1081164,1137309,1051467,822579,1201652,1301209,1652625,2242132,1509463,1372259,1153415,2122873,0
